id;title;description;release_year;age_certification;runtime;genre;countries;imdb_score;imdb_votes;cast
tm458553;Wine Country;A group of friends head to the land of oaky Chardonnays and big, bold Cabernet Sauvignons for one member of the squad’s 50th birthday party.;2019;R;103;comedy;US;5.5;21908.0;Amy Poehler, Maya Rudolph, Rachel Dratch, Ana Gasteyer, Paula Pell, Emily Spivey, Tina Fey, Jason Schwartzman, Maya Erskine, Liz Cackowski, Rachel Hamilton, Cherry Jones, Brené Brown, Jon Glaser, Craig Cackowski, Kate Comer, R.J. Walker, Sunita Mani, Jason Greene, Santina Muha, Greg Poehler, Caitlin Arend, Elise Robson, Hannah Bamberg, Ryan Shukis, Amy Poehler
tm822596;Into the Beat;A ballerina discovers hip-hop by chance and is faced with an impossible choice: Does she pursue her family's legacy or her newfound love.;2020;;102;music;DE;5.3;1436.0;Alexandra Pfeifer, Yalany Marschner, Trystan Pütter, Katrin Pollitt, Helen Schneider, Ina Geraldine Guy, Anton Wichers, Julius Nitschkoff, Dennis Kyere, Julia Strowski, Nadja Stübiger, Stefan Westerwelle
tm454156;In Family I Trust;Bea is a successful architect who lives in Barcelona (Catalonia, northeast to Spain) with her boyfriend and boss, Víctor, a CEO of an important company. During a night celebration of an important contract signed to make a skyscraper designed by Bea, in the bar appears the famous TV reporter and anchorwoman Rebecca Ramos, Victor's personal erotic fantasy. Not measuring the consequences of her actions due to the alcohol she drank, Bea makes a meeting between Víctor and Rebecca. When to the next day she wakes up, Víctor proposes to wed Bea and she accepts, but after she arrives to the job, Bea learns about a videotape where Víctor and Rebecca make the love in a car that it's in all TV channels. In front of all CEOs during a full meeting, Bea slaps Víctor and destroys her design, being fired from the job. Looking for a break, she travels her natal coastal town, Santa Clara, just to discover that her rest isn't so easy as it seems: her eccentric, free-spirited and eternal smiling mother ...;2019;;94;comedy;ES;6.2;3381.0;Clara Lago, Carmen Maura, Alexandra Jiménez, Paula Malia, Álex García, Carlos Cuevas, Eduardo Ferrés, Fernando Guallar, Ferran Vilajosana, Núria Gago, Marta Belmonte, Sergio Dorado, Joaquín Gómez, Eva Ugarte, Lluís Altés, León Martínez, Patricia Font
tm450262;Last Breath;A commercial diver is stranded on the seabed with only five minutes of oxygen supply, but with no chance of rescue for more than 30 minutes. With access to amazing archival footage, this is the true story of one man’s impossible fight for survival.;2019;;85;documentation;BE, SE, GB;7.7;6502.0;Duncan Allcock, Kjetil Ove Alvestad, Stuart Anderson, Glenn Brunskill, Michal Cichorski, Filippo De Filippi, Craig Frederick, Alex Parkinson, Richard Da Costa
tm475815;The Zoya Factor;An advertising agency executive Zoya Singh Solanki meets the Indian cricket team and ends up becoming their lucky charm at the 2011 Cricket World Cup.;2019;;134;romance;IN;4.3;2602.0;Dulquer Salmaan, Sonam Kapoor, Sanjay Kapoor, Angad Bedi, Sikandar Kher, Saurabh Shukla, Rahul Khanna, Anil Kapoor, Shah Rukh Khan, Koel Purie, Abhishek Sharma
tm475254;Sincerely Yours, Dhaka;In this omnibus, 11 Bangladeshi filmmakers create a love letter to the city of Dhaka. From young girls looking for a drink in a dry town to a bank scammer's attempted murder to a plumber creating a refugee crisis, the city co-stars every time.;2019;;134;drama;BD;6.9;716.0;Nusrat Imrose Tisha, Fazlur Rahman Babu, Iresh Zaker, Orchita Sporshia, Allen Shubhro, Shamol Mawla, Shatabdi Wadud, Intekhab Dinar, Manoj Kumar Pramanik, Khairul Basar, Yash Rohan, Lutfur Rahman George, Elora Gohor, Mostafizur Noor Imran, Mostafa Monwar, Dilruba Hossain Doyel, Mk Sabbir Rahman, Shahnaz Sumi, Tanvir Ahsan, Saleh Sobhan Auneem, Mir Mokarram Hossain, Golam Kibria, Abdullah Al Noor, Robiul Alam Robi, Krishnendu Chattopadhyay, Nuhash Humayun, Mahmudul Islam, Rahat Rahman, Syed Ahmed Shawki
tm826473;A Sun;A family of four fractures under the weight of unmet expectations, unexpected tragedy, and uncompromising pride.;2019;;155;drama;TW;;;Yi-Wen Chen, Shu-qin Ke, Chien-Ho Wu, Apple Wu, Greg Hsu, Kuan-Ting Liu, Ivy Yin, Chen-Ling Wen, Lin Chih-ju, Lung Shao-Hua, Hung Ta Hu, Ming-Shuai Shih, Li-Tung Chang, Shao-Huai Chang, Huang Hsin-Yao, Han Chang, Wang Ko-Yuan, Liao Hui-Jen, Chung Mong-Hong
tm845616;Tootsies & The Fake;After knocking a celebrity unconscious before a huge job, a bumbling pack of pals tries to avoid a lawsuit by replacing her with a look-alike.;2019;;108;comedy;TH;5.9;511.0;Paopetch Charoensook, Thongchai Thongkanthom, Rathanand Chanyachirawong, Pattarasaya Kreuasuwansiri, Araya A. Hargate, Keetapat Pongruea, Panissara Arayaskul, Kritsanapoom Pibulsonggram, Gunn Svasti, Taksaorn Paksukcharern, Paris Intarakomalyasut, Sarunyu Wongkrachang, Niti Chaichitathorn, Chanana Nutakom, Pongsatorn Jongwilas, Tanida Hantaweewatana, Adisorn Trisirikasem, Aummaraporn Phandintong, Siwawut Sewatanon, Darunee Sutiphitak, Hattaya Wongkrachang, Paula Taylor, Kwantip Devakula, Thanakorn Chinakul, Atitaya Craig, Puttachat Pongsuchat, Kittiphong Dumavibhat, Panida Ngamsompong, Jarupus Pattamasiri, Hassaya Isariyasereekul, Bantita Chantawong, Kittiphak Thongauam
tm844201;Super Monsters Save Christmas;On Christmas Eve, the Super Monsters get together to make decorations, but end up having to find Santa's missing reindeer in order to save their holiday.;2019;G;24;animation;US;4.8;57.0;Elyse Maloway, Vincent Tong, Erin Mathews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Ian James Corlett, Britt McKillip, Kathleen Barr, Gigi Saul Guerrero, Brian Drummond
tm977478;Nate: A One Man Show;Tough talk takes a soft turn as Nate, played by comedian Natalie Palamides, explores humor, heartbreak, sexuality and consent — with a live audience.;2020;;59;comedy;US;6.6;346.0;Natalie Palamides, Phil Burgers
tm449195;The Boy Who Harnessed the Wind;Against all the odds, a thirteen year old boy in Malawi invents an unconventional way to save his family and village from famine.;2019;;113;drama;MW, GB, US;7.6;39990.0;Maxwell Simba, Chiwetel Ejiofor, Aïssa Maïga, Lily Banda, Joseph Marcell, Lemogang Tsipa, Philbert Falakeza, Noma Dumezweni, Robert Agengo, Felix Lemburgo, Raymond Ofula, Rophium Banda, Kelvin Maxwell Ngoma, Fiskan Makawa, Beatus Ble Msamange, Ian Chisekula, Owen Chikanken, Gospel Thawale, Edward Khomamphero, Rodgers Wagawa, Grace Msiska, Chiwetel Ejiofor
tm833382;Keeping the Bees;Ayşe returns to her hometown in northeastern Turkey to nurse her gravely ill mother. Before she dies, Ayse’s mother tells her that she will leave Ayse her much loved bee hives to manage. Ayse’s modern life has moved her away from the mountains of her childhood – a life in which the bees and their honey were central. But she puts her city life on hold to manage the bees, which provide a distraction from her grief. Ayse slowly starts to work with the local bee keeper to manage the hives but finds the lessons of her childhood are buried deep and the hives are more difficult to manage than she remembers. Ayse’s failure to pay needful attention to local advice sees her mothers bee hives seriously damaged, if not lost forever. What’s more a Caucasian bear becomes a real threat to her hives and her life.;2020;PG-13;93;drama;TR;5.8;905.0;Meryem Uzerli, Feyyaz Duman, Hakan Karsak, Burcu Salihoğlu, Sennur Nogaylar, Eylem Kaftan
tm932201;Hope Frozen;A Buddhist scientist from Bangkok decides to cryo-preserve his daughter's brain. As scandal swirls around the family, they struggle to grieve a child that, in their view, is suspended between death and a future reawakening.;2019;;75;documentation;TH, US;;;Nareerat Naovaratpong, Sahatorn Naovaratpong, Matrix Naovaratpong, Pailin Wedel
tm890479;The Claudia Kishi Club;"Asian American creatives pay passionate tribute to the iconic, stereotype-busting ""Baby-Sitters Club"" character in this heartfelt documentary short.";2020;;17;documentation;US;;;Naia Cucukov, CB Lee, Yumi Sakagawa, Sarah Kuhn, Phil Yu, Sue Ding
tm369389;The Silence of Others;The story of the tortuous struggle against the silence of the victims of the dictatorship imposed by General Franco after the victory of the rebel side in the Spanish Civil War (1936-1975). In a democratic country, but still ideologically divided, the survivors seek justice as they organize the so-called “Argentinian lawsuit” and denounce the legally sanctioned pact of oblivion that intends to hide the crimes they were subjects of.;2019;;95;documentation;ES, US, CA, FR;8.0;2193.0;Ana Messuti, Ascensión Mendieta, Felisa Echegoyen, José María Galante, María Martín, Maria Servini, María Ángeles Martín, María de las Mercedes Bueno, Almudena Carracedo, Robert Bahar
tm818588;All the Freckles in the World;Teen comedy set in the school-year of 1994. José is the new kid on high-school, falling immediately for the popular and freckled Christina. Trying to impress her, he's going to unsuccessfully join the soccer try-outs. Is he shooting way out of his league?;2019;;90;comedy;MX;5.2;1369.0;Loreto Peralta, Hanssel Casillas, Luis de la Rosa, Abraham Kleinfinger, Montserrat Marañon, Andrea Sutton Chávez, Ceci Flores, Emiliano Castro Amador, Yibrán Asuad
tm431349;Bulbul Can Sing;Coming-of-age drama about a young girl living in rural India, fighting her way through love and loss as she figures out who she really is.;2019;;94;drama;IN;7.0;423.0;Arnali Das, Manoranjoan Das, Manabendra Das, Bonita Thakuriya, Pakija Begam, Rima Das
tm474695;Dying to Tell;In 2012, awarded filmmaker Hernán Zin suffered an accident in Afghanistan that changed his life forever. The traumas he had been accumulating during 20 years of war reporting suddenly imploded. He began suffering depression, loneliness and self-destructive behaviors. Searching for answers of what happened to him, Hernán Zin decided to interview other journalists. He asked them about their traumas, their losses, their fears and their families. DYING TO TELL is the first documentary film ever made about trauma in war reporters. It is a brutal and torn portrait of war, and a tribute to those who risk their lives for the world to be informed.  —Contramedia Films;2019;;87;documentation;ES;6.8;374.0;Hernán Zin, Hernán Zin
tm448767;Knock Down the House;In 2018, a young bartender in the Bronx, a coal miner’s daughter in West Virginia, a grieving mother in Nevada and a registered nurse in Missouri join a movement of insurgent candidates challenging powerful incumbents in Congress. Without political experience or corporate money, these four women are attempting to do what many consider impossible.;2019;PG;86;documentation;US;7.3;12796.0;Alexandria Ocasio-Cortez, Cori Bush, Paula Jean Swearingen, Amy Vilela, Joe Crowley, Nancy Pelosi, Ilhan Omar, Rachel Lears
tm979689;Canvas;After a heartbreaking loss, a grandfather struggling to reclaim his passion for painting finds the inspiration to create again.;2020;G;9;animation;US;;;Frank E. Abney III
tm849102;Shimla Mirchi;While on holiday, Avi meets Naina and falls in love with her. Smitten, he decides to stay and work in her cafe. He confesses his love in a letter, however it's Naina's mother who mistakenly reads it.;2020;;129;romance;IN;4.6;1646.0;Rajkummar Rao, Hema Malini, Shakti Kapoor, Rakul Preet Singh, Kanwaljit Singh, Kamlesh Gill, Kiran Juneja, Zoya Zayed Khan, Dharmendra, Ramesh Sippy
tm454431;A Home with a View;The Lo family live in an old  flat in the middle of a noisy neighborhood: father, mother, unemployed son, teenage daughter and his elderly, disabled father. Now a billboard is blocking their perfect view of the harbor, and their already chaotic life becomes sheer madness.;2019;;91;comedy;HK;6.0;320.0;Louis Koo, Anita Yuen, Francis Ng, Anthony Wong, Ng Siu-Hin, Jocelyn Choi, Tat-Ming Cheung, Lam Suet, Lo Hoi-pang, Lam Tze-chung, Law Kar-Ying, Wu Fung, Bonnie Wong, Wilfred Lau, Kingdom Yuen, Joyce Cheng, Lei Chenyu, Billy Luk, C Kwan, Sam Lee, Lawrence Cheng, Harriet Yeung, Strawberry Yeung, Mak Cheung-Ching, Tyson Chak, Mak Ling-ling, Elena Kong, Gill Mohindepaul Singh, Aaron Boggs, Herman Yau
tm518467;Dragon Rider;A young silver dragon teams up with a mountain spirit and an orphaned boy on a journey through the Himalayas in search for the Rim of Heaven.;2020;;91;fantasy;ES, BE, DE;5.7;1842.0;Thomas Brodie-Sangster, Freddie Highmore, Felicity Jones, Patrick Stewart, Sanjeev Bhaskar, Nonso Anozie, Meera Syal, Alex Norton, Peter Marinker, Stephen Hogan, Eric Meyers, Glenn Wrage, William Vanderpuye, David Brooks, Ewan Bailey, Alison Dowling, Glen McCready, Jimmy Hilbbert, Tomer Eshed
tm455636;The Dirt;The story of Mötley Crüe and their rise from the Sunset Strip club scene of the early 1980s to superstardom.;2019;R;108;comedy;US;7.0;51534.0;"Douglas Booth, Machine Gun Kelly, Iwan Rheon, Daniel Webber, Tony Cavalero, Rebekah Graf, Pete Davidson, Christian Gehring, Elena Evangelo, Joe Chrest, Courtney Dietz, Leven Rambin, Katherine Neff, Vince Mattis, David Costabile, Michael Hodson, Martin Covert, Mike R. Moreau, Max Milner, Kathryn Morris, Anthony Vincent Valbiro, Alexanne Wagner, Brittany Furlan, Matthew Underwood, Carol Ann Scruggs, Jordan Lane Price, ""Iris DAquin"", ""Lyra DAquin"", Alyssa Marie Stilwell, Jeff Tremaine"
tm464557;The Perfect Date;No beau? No problem! To earn money for college, a high schooler creates a dating app that lets him act as a stand-in boyfriend.;2019;PG-13;93;comedy;US;5.8;40614.0;Noah Centineo, Laura Marano, Odiseas Georgiadis, Camila Mendes, Matt Walsh, Joe Chrest, Carrie Lazar, Blaine Kern III, Zak Steiner, Ty Parker, Wayne Pére, Rhonda Johnson Dents, Maureen Brennan, Autumn Walker, Ivan Hoey Jr., Emily Chatelain, Jared Bankens, Krystal Tomlin, Sharon Elizabeth Smith, Phi Vu, Hawn Tran, Chris Nelson
tm469025;Franco Escamilla: bienvenido al mundo;Comedian Franco Escamilla shares stories about parenting his children when they get into trouble, with reflections on gender, friendship and romance.;2019;;54;comedy;MX;7.1;266.0;Franco Escamilla, Ulises Valencia
tm937265;You've Got This;An ad creative and a successful exec have a great marriage — until he wants to be a dad just as her star is rising. Then he brings someone new home.;2020;;111;comedy;MX;5.8;1392.0;Mauricio Ochmann, Esmeralda Pimentel, Tato Alexander, Moisés Arizmendi, Krizia Bajos, Fernando Becerril, Kevin Bertram, Verónica Bravo, Mariana Cabrera, Jesse Corti, Robbie Daymond, Dorothy Elias-Fahn, Elisa Gabrielli, Matteo Giannini, Todd Haberkorn, Erika Harlacher, Juan Martín Jáuregui, Verónica Langer, Montserrat Marañon, Erica Mendez, Regina Reynoso, Nicolas Roye, Tiaré Scanda, Stephanie Sheh, Gregory Snegoff, Christopher Swindle, Jeannie Tirado, Xander Mobus, Salvador Espinosa
tm864480;Unknown Origins;Madrid, 2019. A serial killer is spreading chaos. Anonymous people with no apparent connection are being murdered while imitating the first appearances of the most famous superheroes.;2020;;96;comedy;ES, AR;6.1;7198.0;Javier Rey, Verónica Echegui, Brays Efe, Antonio Resines, Álex García, Carlos Areces, Ernesto Alterio, Leonardo Sbaraglia, Juanfra Juárez, Mario Díaz, Jonathan D. Mellor, Frank T., Roman Rymar, Laura Galán, Rodrigo Latorre Muñoz, Samuel Romero, Rodrigo Poisón, Mario Mayo, Axel Amores, Mariam Hernández, Lara Saori Galán, Javier Galán, Alexandra Costa, David Galán Galindo, Sara Heras, Daniel Pérez Prada, Dámaso Conde, Francesc Tamarite, Alba Gris Gutiérrez, Ana Ray Martínez, Cristina Rodríguez de Lema Prieto, Esther Fernández Calderón, Fernando Sánchez García, Fran Rico, José Miguel Bautista Cruz, Laura López Cantalapiedra, Marie Delgado Trujillo, Rasha Safar Al Azzwai, Sara Trigo Ropa, Sheila Arenillas González, Will Asecas, David Galán Galindo
